0.00000000	0.00000000	0.00000000	  -0.31552920   -0.32263863 -493.16085815    0.03754082    2.82631922    0.00577693	  -0.01846914    0.33659241 -485.75125122   -0.07338205    2.54326177   -0.03697372	  -0.15385991   -0.31669823 -515.97075100    0.05791593  -12.35942803    0.01533129	   0.15103258    0.32112354 -508.56214466   -0.09801914  -12.39992170   -0.04671080	 -0.16011098  -0.34412421 -17.76314380 -49.58450525   4.87470503  -0.01535471  -0.24830878  -0.37375861 -17.82671587 -49.26285478   4.80293270   0.08623413  -0.13411148  15.08675223  -0.28006650  -0.45371820   1.37838666   0.20155057   0.01971714  -1.89517485   0.01345334   0.00116062   0.00000112  -0.12087363  -0.03614678   0.12605603  -1.33253323  -0.18606095  -0.01911754   1.95002883  -0.00515562  -0.00000709  -0.00000005	 0.00002779  0.00008492 -0.23604395  0.61102561 -0.36243430  0.00001161  0.00005533  0.00008854 -0.23604087  0.61095314 -0.36240897 -0.00004633  0.00001973 -0.00178097  0.00002622  0.30151417  0.29540620  1.49932945 -1.27006824 -0.99368661 -0.00005094 -1.00011475  0.00000822  0.00039672  0.00012867 -0.30041640 -0.29555748 -1.49937442  1.27007112  0.99350438  0.00002630  0.99999213  0.00000104	-0.00017192  0.00019000  0.00019551  0.00015261  0.00005925  0.00008018  0.00000507  0.00012273 -0.00005238  0.00013157 -0.00017833 -0.00007061  0.00008845 -0.00013551 -0.00014947  0.00021066  0.00006211 -0.00001848 -0.00006013 -0.00009964 -0.00014058 -0.00000693  0.00018598 -0.00009608  0.00013736  0.00002487 -0.00004219  0.00016165  0.00017231  0.00009522  0.00020528 -0.00019168  0.00002310	-0.00029898 -0.00013286  0.00128908  0.00000619  0.00002326 -0.00000193  0.00000582  0.00000394  0.00000497  0.00000168 -0.00001665 -0.00001400  0.00000520  0.00000098  0.00000120  0.00000856 -0.00002008  0.00000218  0.00000150 -0.00000079  0.00000427  0.00023382  0.00005996 -0.00006352 -0.00000834 -0.00001813 -0.00000601 -0.00001621  0.00000000  0.00005748 -0.00006186 -0.00008148 -0.00008108  0.00005594  0.00000917 -0.00000629  0.00000230 -0.00000006 -0.00000001	
0.00451000	0.00227730	0.00000000	  -0.31564486   -0.32228199 -493.16464233    0.03702400    2.82581830    0.00556468	  -0.01801567    0.33685684 -485.75015259   -0.07288769    2.54354596   -0.03689867	  -0.15410993   -0.31627829 -515.97252360    0.05765378  -12.35986828    0.01525233	   0.15104703    0.32104416 -508.56106646   -0.09780660  -12.39998078   -0.04669404	 -0.16076630  -0.34285789 -17.76418174 -49.58787766   4.87559339  -0.01671604  -0.24813917  -0.37282779 -17.83051026 -49.26556693   4.80514385   0.08764918  -0.13443010  15.08686947  -0.28005573  -0.45372751   1.37859128   0.20154101   0.01972191  -1.89520566   0.01344600   0.00115813   0.00000180  -0.12087109  -0.03614647   0.12606272  -1.33268489  -0.18606395  -0.01911240   1.95006550  -0.00515186  -0.00000871   0.00000261	 0.00003158  0.00006887 -0.23605476  0.61102329 -0.36242979  0.00000601  0.00005103  0.00007405 -0.23603853  0.61093732 -0.36239406 -0.00004067  0.00002105 -0.00177261  0.00002638  0.30149825  0.29540626  1.49932119 -1.27006448 -0.99367319 -0.00003735 -1.00011062  0.00000764  0.00040268  0.00011420 -0.30041264 -0.29555031 -1.49937137  1.27005996  0.99349078  0.00001184  1.00000172 -0.00000392	-0.00007923 -0.00021086 -0.00007114  0.00009161  0.00018262 -0.00006691 -0.00010462 -0.00024108  0.00000151 -0.00025473  0.00019197  0.00006854  0.00012452  0.00007532 -0.00015429 -0.00017843  0.00005565 -0.00022715  0.00003032  0.00023144  0.00020476  0.00009367  0.00016748  0.00005667 -0.00022085  0.00012120  0.00014827  0.00023669 -0.00009850 -0.00024432 -0.00016327  0.00004078 -0.00009826	-0.00029896 -0.00013288  0.00128885  0.00000641  0.00002366 -0.00000188  0.00000577  0.00000395  0.00000451  0.00000184 -0.00001640 -0.00001399  0.00000518  0.00000098  0.00000098  0.00000847 -0.00002026  0.00000219  0.00000152 -0.00000087  0.00000426  0.00023382  0.00005997 -0.00006351 -0.00000833 -0.00001813 -0.00000600 -0.00001621  0.00000000  0.00005747 -0.00006186 -0.00008147 -0.00008108  0.00005593  0.00000917 -0.00000629  0.00000230 -0.00000006 -0.00000001	
0.00895100	0.00477577	0.00000000	  -0.31462267   -0.32258493 -493.17968750    0.03496677    2.82438874    0.00448263	  -0.01488626    0.33907762 -485.74792480   -0.07072628    2.54598951   -0.03640256	  -0.15375060   -0.31626811 -515.98192599    0.05634608  -12.36107642    0.01458157	   0.15291113    0.32231322 -508.55952113   -0.09656696  -12.39841648   -0.04645988	 -0.16299034  -0.33831660 -17.76775527 -49.59924726   4.87867632  -0.02146794  -0.24763126  -0.36976521 -17.84348061 -49.27510338   4.81259408   0.09236692  -0.13353472  15.08738431  -0.27975085  -0.45380612   1.37903633   0.20157653   0.01974565  -1.89525582   0.01351663   0.00116341  -0.00000443  -0.12086454  -0.03614646   0.12608480  -1.33333020  -0.18603372  -0.01909021   1.95021358  -0.00515206   0.00000219  -0.00000843	 0.00002907  0.00007684 -0.23605720  0.61102861 -0.36242807  0.00000403  0.00005033  0.00007780 -0.23604637  0.61095256 -0.36239410 -0.00005040  0.00002059 -0.00178030  0.00003806  0.30150967  0.29540967  1.49932014 -1.27005984 -0.99368270 -0.00003517 -1.00011185 -0.00000840  0.00039229  0.00012260 -0.30042568 -0.29554821 -1.49938103  1.27006841  0.99349866  0.00001202  0.99999982 -0.00000898	-0.00014198 -0.00000617 -0.00013891  0.00022302  0.00021799 -0.00011131 -0.00012006 -0.00013898 -0.00019720  0.00012818  0.00019734 -0.00017559  0.00011819 -0.00012330  0.00013756  0.00010905  0.00014217 -0.00024922  0.00014615 -0.00000894  0.00025603  0.00006389 -0.00022891 -0.00020453 -0.00000707 -0.00020251  0.00019576  0.00000156  0.00010631 -0.00004170 -0.00014554 -0.00000385 -0.00021726	-0.00029833 -0.00013289  0.00128863  0.00000656  0.00002637 -0.00000138  0.00000530  0.00000408  0.00000040  0.00000265 -0.00001522 -0.00001386  0.00000497  0.00000108 -0.00000139  0.00000750 -0.00002215  0.00000228  0.00000164 -0.00000298  0.00000424  0.00023396  0.00005998 -0.00006350 -0.00000834 -0.00001814 -0.00000601 -0.00001622  0.00000000  0.00005750 -0.00006186 -0.00008144 -0.00008105  0.00005596  0.00000918 -0.00000631  0.00000230 -0.00000007 -0.00000001	
0.01350200	0.00723534	0.00000000	  -0.31277034   -0.32335660 -493.20422363    0.03105337    2.82159996    0.00230036	  -0.00964735    0.34327409 -485.74429321   -0.06666984    2.55055428   -0.03540619	  -0.15235659   -0.31680119 -516.00082335    0.05349917  -12.36355501    0.01308520	   0.15678872    0.32538908 -508.55653282   -0.09382668  -12.39471275   -0.04582234	 -0.16686923  -0.33016949 -17.77381527 -49.61794578   4.88356530  -0.02918118  -0.24678740  -0.36534814 -17.86490008 -49.29082290   4.82501406   0.10014737  -0.13068181  15.08668741  -0.28048695  -0.45394363   1.37990871   0.20159387   0.01986465  -1.89547847   0.01357099   0.00114834   0.00003112  -0.12083632  -0.03613812   0.12621693  -1.33432926  -0.18611551  -0.01907347   1.95034472  -0.00512429  -0.00002193  -0.00002324	 0.00004042  0.00006946 -0.23604740  0.61101540 -0.36243142  0.00000550  0.00005804  0.00007676 -0.23603002  0.61094266 -0.36241024 -0.00003947  0.00002165 -0.00176940  0.00002547  0.30151314  0.29539870  1.49933602 -1.27006614 -0.99368950 -0.00003875 -1.00010857  0.00000436  0.00040414  0.00013036 -0.30041471 -0.29555121 -1.49937855  1.27006603  0.99349847  0.00002095  0.99999510 -0.00000502	 0.00014003 -0.00018039  0.00011345 -0.00010893  0.00013366 -0.00006665  0.00007303 -0.00015898  0.00020843 -0.00012457 -0.00021621  0.00009728  0.00014138  0.00014006 -0.00018021  0.00018422 -0.00013242  0.00015307 -0.00001134 -0.00016990  0.00017022  0.00014045  0.00009111  0.00008837  0.00019032  0.00006426  0.00011775  0.00006176  0.00004724 -0.00005091  0.00009354 -0.00012997 -0.00011949	-0.00029651 -0.00013291  0.00128844  0.00000654  0.00003382  0.00000011  0.00000396  0.00000447 -0.00001125  0.00000477 -0.00001210 -0.00001350  0.00000437  0.00000137 -0.00000817  0.00000470 -0.00002759  0.00000256  0.00000200 -0.00000899  0.00000419  0.00023438  0.00006000 -0.00006348 -0.00000835 -0.00001815 -0.00000601 -0.00001624  0.00000000  0.00005757 -0.00006185 -0.00008136 -0.00008095  0.00005604  0.00000921 -0.00000636  0.00000232 -0.00000009 -0.00000001	
0.01803200	0.00947652	0.00000000	  -0.30838224   -0.32489371 -493.23577881    0.02520806    2.81803894    0.00019053	  -0.00723507    0.34887534 -485.73730469   -0.06093356    2.55727339   -0.03366836	  -0.14933856   -0.31804371 -516.02758655    0.04894657  -12.36738151    0.01085238	   0.16087010    0.33028091 -508.55148984   -0.08945355  -12.38905891   -0.04463985	 -0.17287507  -0.31870282 -17.78265886 -49.64617683   4.89034510  -0.04010380  -0.24612862  -0.35736917 -17.89676010 -49.31451071   4.84186181   0.11111981  -0.13288250  15.09004455  -0.27788260  -0.45382470   1.38157953   0.20166006   0.01977784  -1.89588688   0.01356591   0.00117712   0.00003426  -0.12075117  -0.03615067   0.12608780  -1.33607814  -0.18627275  -0.01920777   1.95053254  -0.00515630  -0.00007878  -0.00000495	 0.00004225  0.00007317 -0.23605747  0.61101138 -0.36244075  0.00001060  0.00004524  0.00007893 -0.23603264  0.61093792 -0.36240138 -0.00005153  0.00001670 -0.00177942  0.00002737  0.30150208  0.29541419  1.49933431 -1.27006793 -0.99368823 -0.00004952 -1.00012158  0.00000170  0.00040583  0.00011816 -0.30041321 -0.29556224 -1.49937594  1.27006370  0.99349142  0.00001170  0.99999742 -0.00000427	 0.00017991 -0.00007748 -0.00013882 -0.00020254 -0.00009769  0.00006237 -0.00025208 -0.00010383  0.00014259 -0.00024963 -0.00000022 -0.00020063  0.00002187 -0.00011383 -0.00013222 -0.00010471  0.00026208  0.00011630 -0.00006539 -0.00014120 -0.00010370 -0.00018552  0.00002396  0.00012340 -0.00010929  0.00010095 -0.00015253  0.00013391 -0.00000898 -0.00022178 -0.00013433 -0.00006985 -0.00009529	-0.00029316 -0.00013294  0.00128828  0.00000634  0.00004706  0.00000304  0.00000142  0.00000514 -0.00003182  0.00000807 -0.00000721 -0.00001287  0.00000306  0.00000190 -0.00002034 -0.00000038 -0.00003737  0.00000303  0.00000273 -0.00001954  0.00000409  0.00023500  0.00006002 -0.00006346 -0.00000839 -0.00001814 -0.00000602 -0.00001628 -0.00000000  0.00005765 -0.00006181 -0.00008113 -0.00008074  0.00005615  0.00000925 -0.00000647  0.00000233 -0.00000013 -0.00000001	
0.02249000	0.01195943	0.00000000	  -0.30315593   -0.32856280 -493.26867676    0.01820581    2.81334901   -0.00350055	  -0.00621534    0.35731578 -485.73056030   -0.05362828    2.56581140   -0.03069791	  -0.14397489   -0.32016704 -516.05945443    0.04279574  -12.37189084    0.00787607	   0.16396452    0.33678113 -508.54647071   -0.08363393  -12.38132194   -0.04270106	 -0.18063072  -0.30335438 -17.79307119 -49.67930881   4.89904385  -0.05572221  -0.24511957  -0.34815965 -17.93695582 -49.34455732   4.86316944   0.12310819  -0.13247406  15.08900012  -0.27862930  -0.45409781   1.38406862   0.20190438   0.01955275  -1.89599399   0.01296793   0.00120506  -0.00003842  -0.12075293  -0.03609533   0.12597848  -1.33685218  -0.18620180  -0.01883927   1.95115634  -0.00537531   0.00000003  -0.00010662	 0.00004435  0.00007984 -0.23605435  0.61102008 -0.36243119  0.00000141  0.00005613  0.00007979 -0.23603640  0.61095557 -0.36239609 -0.00004607  0.00001575 -0.00176532  0.00002941  0.30150283  0.29541066  1.49931900 -1.27007227 -0.99367838 -0.00003982 -1.00011381 -0.00000072  0.00039626  0.00012259 -0.30040975 -0.29555646 -1.49937967  1.27005496  0.99349886  0.00000760  0.99999616 -0.00000766	 0.00022952  0.00009400 -0.00005350  0.00002280  0.00014293 -0.00016399  0.00001492 -0.00008067  0.00004522  0.00020229  0.00012634 -0.00005860 -0.00000788  0.00023521 -0.00008949 -0.00008855  0.00016703 -0.00026693 -0.00016764  0.00009441  0.00013940  0.00001100 -0.00003355 -0.00011394 -0.00000012  0.00019926 -0.00000665  0.00003951 -0.00022121 -0.00003603 -0.00024189 -0.00009485 -0.00016548	-0.00028813 -0.00013297  0.00128816  0.00000600  0.00006526  0.00000763 -0.00000230  0.00000603 -0.00005896  0.00001093 -0.00000280 -0.00001185  0.00000077  0.00000265 -0.00003708 -0.00000757 -0.00005094  0.00000374  0.00000389 -0.00003404  0.00000395  0.00023551  0.00005996 -0.00006345 -0.00000845 -0.00001807 -0.00000604 -0.00001630 -0.00000000  0.00005766 -0.00006165 -0.00008061 -0.00008031  0.00005622  0.00000928 -0.00000664  0.00000235 -0.00000018 -0.00000001	
0.02696500	0.01421284	0.00000000	  -0.29572138   -0.32897809 -493.30255127    0.00792342    2.80657601   -0.00844839	   0.00577279    0.36376122 -485.72534180   -0.04589772    2.57334781   -0.02720459	  -0.13717274   -0.32230391 -516.09361278    0.03485016  -12.37753832    0.00412058	   0.16857371    0.34420093 -508.53953905   -0.07674087  -12.37260730   -0.04004018	 -0.18909078  -0.28654045 -17.80586638 -49.72076138   4.90901239  -0.07374595  -0.24296162  -0.33528421 -17.98541888 -49.38220142   4.88811883   0.13912586  -0.14149523  15.09362200  -0.27689452  -0.45402121   1.38485739   0.20228374   0.01924779  -1.89667447   0.01374544   0.00112153  -0.00011207  -0.12069311  -0.03612415   0.12665908  -1.33873705  -0.18646407  -0.01900292   1.95073424  -0.00539632  -0.00004740  -0.00002909	 0.00003471  0.00007801 -0.23604769  0.61101819 -0.36243732 -0.00000200  0.00004903  0.00007848 -0.23603393  0.61094116 -0.36240677 -0.00003555  0.00000972 -0.00177883  0.00003347  0.30150429  0.29541166  1.49932834 -1.27007479 -0.99367593 -0.00004577 -1.00012145 -0.00000839  0.00040660  0.00011865 -0.30041187 -0.29556679 -1.49937115  1.27006875  0.99349549  0.00002508  0.99999242 -0.00000907	-0.00001742  0.00003599  0.00011664 -0.00001351 -0.00000912 -0.00024756 -0.00015685 -0.00010796  0.00011016 -0.00015965 -0.00013423  0.00021043 -0.00015387 -0.00009635  0.00002127 -0.00006309  0.00018805 -0.00002785 -0.00022721  0.00015567 -0.00001597 -0.00017973 -0.00022418  0.00013928 -0.00009707  0.00014834 -0.00025584  0.00024899  0.00011499 -0.00012169  0.00019602 -0.00018945 -0.00019784	-0.00028127 -0.00013301  0.00128808  0.00000561  0.00009128  0.00001365 -0.00000697  0.00000710 -0.00009700  0.00001392  0.00000165 -0.00001058 -0.00000243  0.00000357 -0.00006316 -0.00001607 -0.00006618  0.00000470  0.00000570 -0.00005300  0.00000380  0.00023600  0.00005992 -0.00006352 -0.00000856 -0.00001798 -0.00000606 -0.00001629 -0.00000000  0.00005758 -0.00006141 -0.00007974 -0.00007971  0.00005618  0.00000928 -0.00000685  0.00000235 -0.00000025 -0.00000001	
0.03150300	0.01667574	0.00000000	  -0.28338745   -0.33007148 -493.33731079   -0.00179107    2.79634500   -0.01554206	   0.07850587    0.36942446 -485.72473145   -0.03716876    2.57574153   -0.02305201	  -0.12876422   -0.32471568 -516.13042513    0.02517624  -12.38603807   -0.00132109	   0.21195228    0.35201491 -508.53315866   -0.06865532  -12.36384047   -0.03645567	 -0.20254809  -0.26504152 -17.82618288 -49.76826204   4.91976107  -0.09876615  -0.24071147  -0.32082311 -18.04531349 -49.42823885   4.91579619   0.15447800  -0.11619355  15.08838733  -0.27932042  -0.45432622   1.38697648   0.20221284   0.02045405  -1.89697737   0.01274755   0.00116995  -0.00013607  -0.12056149  -0.03621705   0.12617827  -1.34156709  -0.18648670  -0.01853021   1.95128202  -0.00455499   0.00026822  -0.00010453	 0.00002611  0.00007201 -0.23606067  0.61102765 -0.36244326  0.00000421  0.00004631  0.00008843 -0.23603321  0.61093778 -0.36240638 -0.00003618  0.00001360 -0.00176781  0.00002481  0.30151714  0.29540074  1.49932852 -1.27006426 -0.99368933 -0.00004822 -1.00012470 -0.00000518  0.00040594  0.00012678 -0.30041009 -0.29555622 -1.49938662  1.27007156  0.99349136  0.00001321  1.00000428  0.00000762	-0.00022524 -0.00011514 -0.00020051  0.00021295 -0.00015415 -0.00008664 -0.00022776  0.00013973  0.00012216 -0.00023411 -0.00012493  0.00018205 -0.00006499  0.00018207 -0.00018964  0.00024673 -0.00008551 -0.00002428  0.00003902 -0.00016650 -0.00008154 -0.00024634 -0.00013484  0.00011299  0.00010944  0.00019755  0.00000540 -0.00013270  0.00018810 -0.00022264 -0.00010692  0.00011076  0.00022521	-0.00026510 -0.00013307  0.00128818  0.00000549  0.00020703  0.00001393 -0.00000769  0.00000854 -0.00025423  0.00002200  0.00001095 -0.00000826 -0.00000404  0.00000505 -0.00022165 -0.00000870 -0.00004760  0.00000752  0.00000885 -0.00015334  0.00000389  0.00023821  0.00006111 -0.00006458 -0.00000884 -0.00001847 -0.00000617 -0.00001629 -0.00000000  0.00005759 -0.00006181 -0.00007901 -0.00008000  0.00005590  0.00000908 -0.00000654  0.00000227 -0.00000025 -0.00000000	
0.03599800	0.01890803	0.00000000	  -0.28052127   -0.33625278 -493.37326050   -0.01589163    2.77682853   -0.02358428	   0.17006604    0.38115752 -485.73187256   -0.02810207    2.57446885   -0.01902440	  -0.12237151   -0.32799527 -516.16828552    0.01326656  -12.40246206   -0.00890013	   0.28881812    0.36169702 -508.52777757   -0.06007656  -12.35774599   -0.03294418	 -0.21670058  -0.23614960 -17.84817691 -49.81800266   4.93283619  -0.11974344  -0.24004114  -0.31094035 -18.11142224 -49.48463963   4.94838308   0.17173958  -0.15911649  15.09536776  -0.27489442  -0.45407997   1.38897113   0.20216371   0.02121559  -1.89770304   0.01385587   0.00115689   0.00003199  -0.12053560  -0.03580080   0.12569106  -1.34558591  -0.18601250  -0.01877376   1.95390600  -0.00578989   0.00020026  -0.00011901	 0.00004536  0.00006943 -0.23606171  0.61100986 -0.36244543  0.00000303  0.00005582  0.00007407 -0.23604433  0.61094647 -0.36239902 -0.00004793  0.00001920 -0.00177194  0.00002717  0.30151017  0.29540469  1.49931922 -1.27007414 -0.99368588 -0.00004324 -1.00010827  0.00000550  0.00039586  0.00011559 -0.30041106 -0.29556105 -1.49937454  1.27006492  0.99350892  0.00000840  0.99999260 -0.00000284	 0.00025375 -0.00017785 -0.00021522 -0.00023191 -0.00020615 -0.00011487  0.00001411 -0.00021679 -0.00014643 -0.00001100  0.00006494 -0.00012071  0.00007671  0.00007625 -0.00013474  0.00005205  0.00001251 -0.00025648 -0.00020504 -0.00008430  0.00003710  0.00016874  0.00013982 -0.00014705 -0.00016647  0.00017218 -0.00012146  0.00016481  0.00002697  0.00022181 -0.00022290 -0.00018236 -0.00004505	-0.00023305 -0.00013315  0.00128870  0.00000550  0.00048365  0.00001045 -0.00000847  0.00001088 -0.00062124  0.00003457  0.00002846 -0.00000434 -0.00000650  0.00000778 -0.00059901  0.00001354 -0.00000990  0.00001047  0.00001021 -0.00040720  0.00000392  0.00024179  0.00006310 -0.00006622 -0.00000907 -0.00001918 -0.00000630 -0.00001641 -0.00000001  0.00005793 -0.00006298 -0.00008008 -0.00008156  0.00005607  0.00000893 -0.00000591  0.00000222 -0.00000015  0.00000000	
0.04048500	0.02139261	0.00000000	  -0.27286175   -0.34689492 -493.34091187   -0.03289552    2.74687386   -0.03390639	   0.23673315    0.38250178 -485.85000610   -0.01542571    2.54902768   -0.01194679	  -0.11092689   -0.33619934 -516.15602082   -0.00098206  -12.42178526   -0.01793774	   0.36322627    0.36540950 -508.60154230   -0.05004764  -12.36842184   -0.02673973	 -0.23370875  -0.19664253 -17.87566937 -49.86774891   4.94681200  -0.15624118  -0.23605798  -0.28624274 -18.18908750 -49.55077233   4.98760516   0.18831342  -0.12931042  15.11248617  -0.28485353  -0.45474225   1.39348404   0.20110654   0.02071837  -1.89867964   0.01259144   0.00147076   0.00010041  -0.12034702  -0.03589715   0.12488809  -1.34672594  -0.18618375  -0.01847256   1.95338986  -0.00606316  -0.00024748  -0.00000749	 0.00002896  0.00008521 -0.23605539  0.61101358 -0.36244618  0.00001094  0.00006258  0.00008751 -0.23604148  0.61094267 -0.36239481 -0.00004158  0.00002388 -0.00177150  0.00003082  0.30151818  0.29540930  1.49933555 -1.27006297 -0.99368653 -0.00005391 -1.00011415  0.00000824  0.00040417  0.00011649 -0.30042624 -0.29555168 -1.49937077  1.27005875  0.99349111  0.00001962  0.99999305 -0.00000337	-0.00016438  0.00021189 -0.00005156 -0.00013601 -0.00022765  0.00007639  0.00018752  0.00011986 -0.00006809 -0.00010066  0.00016610  0.00003074  0.00019140  0.00009272 -0.00003568  0.00023437  0.00011798  0.00015069  0.00006989 -0.00010885 -0.00022448  0.00001256  0.00020284  0.00005960 -0.00013723 -0.00019647  0.00011344  0.00024965 -0.00012751 -0.00022345  0.00005419 -0.00016576 -0.00006509	-0.00018263 -0.00013325  0.00128982  0.00000524  0.00093513  0.00000327 -0.00000661  0.00001382 -0.00120953  0.00004577  0.00004498 -0.00000096 -0.00000683  0.00001151 -0.00120120  0.00003801  0.00002964  0.00001109  0.00000944 -0.00082939  0.00000417  0.00024615  0.00006525 -0.00006774 -0.00000923 -0.00001994 -0.00000642 -0.00001666 -0.00000002  0.00005871 -0.00006450 -0.00008256 -0.00008372  0.00005689  0.00000893 -0.00000525  0.00000224 -0.00000001  0.00000001	
