0.00000000	0.00000000	0.00000000	  -0.12879692   -0.00033803 -493.16921997   -0.00196192    4.50450039   -0.00000184	  -0.12662521   -0.00035904 -485.74240112    0.00173520    4.43436289   -0.00000361	   0.00001130    0.00001228 -515.97950469   -0.00367743  -10.66892515    0.00000048	   0.00000438   -0.00001135 -508.55268553    0.00002000  -10.51610930    0.00000036	  0.00040324   0.10598827 -15.25981927 -46.41599174   6.11623635  -0.00198915   0.00035596  -0.00750708 -15.04655418 -45.59668391   6.04590882   0.00170096  -0.00029118  15.78582202  -0.32476984   0.00128142   0.94350914   0.26129952   0.15474383  -2.11645089  -0.03444451  -0.18404313   0.00011607   0.00001430  -0.51725634  -0.00151217  -0.94383254  -0.26220348  -0.15499142   2.11644615   0.03443276   0.18404293  -0.00011617	 0.00001304 -0.00001649 -0.23667728  0.58960169 -0.35355537 -0.00002216  0.00000972 -0.00001207 -0.23669975  0.58968796 -0.35361368 -0.00001634 -0.00001076 -0.00020670  0.00000495  0.30000215  0.29999643  1.49999527 -1.26999167 -1.00104678  0.00000930 -1.00000407  0.00000922 -0.00000661  0.00000620 -0.29999984 -0.30000767 -1.49999520  1.26999921  1.00105276  0.00000949  0.99999013 -0.00000425	 0.00010407 -0.00016525  0.00002920 -0.00003344 -0.00019661 -0.00005098  0.00002974 -0.00005958 -0.00002647 -0.00010620  0.00004304  0.00007183 -0.00017988  0.00005590  0.00011951 -0.00002483 -0.00003813 -0.00009501  0.00018287  0.00007982  0.00020784 -0.00008557  0.00020593 -0.00016370  0.00017157  0.00007309 -0.00016501  0.00007515 -0.00002526  0.00002454  0.00020869 -0.00022311 -0.00009473	 0.00000903  0.00002763  0.00000100 -0.00002971  0.00000971 -0.00000001 -0.00000000 -0.00000000  0.00000000 -0.00000000 -0.00000000  0.00000000 -0.00000000 -0.00000000 -0.00000000  0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000  0.00000000  0.00000000 -0.00000000  0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.00000000	
0.00647200	0.00359655	0.00000000	  -0.12924691    0.00002731 -493.16882324   -0.00218852    4.50391912   -0.00021986	  -0.12644209   -0.00051287 -485.74389648    0.00130292    4.43445492    0.00012922	  -0.00029438    0.00025652 -515.97927862   -0.00385218  -10.66934383   -0.00016121	   0.00014268   -0.00012667 -508.55376428   -0.00027432  -10.51606570    0.00009607	  0.00005379   0.10569882 -15.26000938 -46.41730957   6.11580829  -0.00240232   0.00054408  -0.00803569 -15.04702070 -45.59750923   6.04623071   0.00089404  -0.00032463  15.78557422  -0.32478696   0.00127972   0.94349607   0.26129850   0.15473752  -2.11641225  -0.03444466  -0.18404085   0.00011753   0.00001358  -0.51724749  -0.00151295  -0.94382044  -0.26220041  -0.15499295   2.11640645   0.03443365   0.18403970  -0.00011474	 0.00000107 -0.00000040 -0.23668222  0.58960426 -0.35354197 -0.00001835  0.00000160 -0.00000728 -0.23670364  0.58969244 -0.35362085 -0.00002179 -0.00000870 -0.00020394  0.00000702  0.30001258  0.29999124  1.49999773 -1.27000330 -1.00105691  0.00000210 -0.99999078 -0.00000293  0.00000953 -0.00000941 -0.29999777 -0.29999983 -1.49999692  1.27000564  1.00104662  0.00000366  1.00000985 -0.00000862	-0.00017962  0.00021536 -0.00007937  0.00003165  0.00012700  0.00004659 -0.00015247  0.00005630 -0.00011019  0.00000835 -0.00011672 -0.00005780 -0.00012300  0.00011631  0.00015141  0.00022082 -0.00015571 -0.00002651 -0.00009808 -0.00015425  0.00002615  0.00021973 -0.00008575  0.00021607 -0.00020330  0.00012386  0.00003428  0.00003017  0.00012398 -0.00011461  0.00005150  0.00024598 -0.00018955	 0.00000908  0.00002763  0.00000100 -0.00002962  0.00000983  0.00000001  0.00000001 -0.00000007 -0.00000010 -0.00000006 -0.00000010 -0.00000024 -0.00000000 -0.00000008 -0.00000012 -0.00000002 -0.00000005 -0.00000018 -0.00000001  0.00000002 -0.00000000 -0.00000001  0.00000000 -0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.00000000 -0.00000001 -0.00000000 -0.00000001  0.00000001  0.00000000 -0.00000000  0.00000000  0.00000000 -0.00000000	
0.01215400	0.00675410	0.00000000	  -0.12931138    0.00008416 -493.16848755   -0.00219754    4.50389290   -0.00021509	  -0.12649679   -0.00046712 -485.74368286    0.00129568    4.43443727    0.00013285	  -0.00036533    0.00031518 -515.97914486   -0.00388566  -10.66942108   -0.00018779	   0.00015741   -0.00013441 -508.55389133   -0.00032781  -10.51606202    0.00011339	 -0.00333665   0.10290685 -15.26172917 -46.42961398   6.11151175  -0.00620658   0.00234816  -0.01275195 -15.05134298 -45.60531023   6.04911854  -0.00664962  -0.00078298  15.78358179  -0.32454063   0.00128279   0.94331390   0.26123984   0.15472831  -2.11606224  -0.03442935  -0.18401140   0.00010961   0.00001380  -0.51717167  -0.00150825  -0.94371987  -0.26215538  -0.15497086   2.11600926   0.03443413   0.18401646  -0.00012616	 0.00001153 -0.00000357 -0.23667614  0.58959395 -0.35354981 -0.00002971  0.00000897 -0.00001169 -0.23669379  0.58968785 -0.35362045 -0.00001891 -0.00000215 -0.00021576  0.00000329  0.30000286  0.30000015  1.49999310 -1.27000722 -1.00104386  0.00000571 -0.99999343 -0.00000935  0.00000191  0.00000209 -0.30000644 -0.30000734 -1.49999642  1.27000924  1.00104991  0.00000842  1.00000227  0.00000809	 0.00007535  0.00011950  0.00006188 -0.00020143 -0.00006662 -0.00020929  0.00003315 -0.00005035  0.00012000 -0.00009843 -0.00009101  0.00001357  0.00003291 -0.00016402  0.00005330 -0.00002474  0.00005993 -0.00013183 -0.00017118  0.00015173  0.00010630  0.00013407 -0.00022498  0.00001725  0.00008138 -0.00008546 -0.00014251  0.00003905  0.00018794 -0.00003283  0.00015381  0.00004775  0.00020047	 0.00000910  0.00002763  0.00000100 -0.00002951  0.00000997  0.00000003  0.00000002 -0.00000015 -0.00000020 -0.00000012 -0.00000020 -0.00000048 -0.00000000 -0.00000016 -0.00000025 -0.00000005 -0.00000011 -0.00000037 -0.00000001  0.00000003 -0.00000001 -0.00000001  0.00000000 -0.00000000  0.00000001  0.00000001  0.00000000  0.00000000 -0.00000000 -0.00000001 -0.00000001 -0.00000001 -0.00000002  0.00000001  0.00000000 -0.00000001  0.00000000  0.00000000 -0.00000000	
0.01633600	0.00907808	0.00000000	  -0.14800210    0.01450908 -493.15609741   -0.01152204    4.47902393   -0.00980153	  -0.11969961   -0.00667380 -485.80520630   -0.01680557    4.43723106    0.00546328	  -0.01067658    0.00781540 -515.97247153   -0.00952401  -10.68360466   -0.00564736	   0.00429724   -0.00352386 -508.58854518   -0.00993253  -10.51505688    0.00326448	 -0.01742593   0.09166435 -15.26780753 -46.47963966   6.09373500  -0.02177638   0.00967029  -0.03181946 -15.06804567 -45.63627473   6.06025233  -0.03722999   0.00018141  15.77751668  -0.32392569   0.00116534   0.94286854   0.26110978   0.15444032  -2.11451789  -0.03452418  -0.18392347   0.00012650  -0.00000599  -0.51684025  -0.00139325  -0.94347102  -0.26208985  -0.15474319   2.11465902   0.03458624   0.18391656  -0.00015076	 0.00001555 -0.00001675 -0.23667575  0.58959493 -0.35353715 -0.00002740  0.00001608 -0.00001335 -0.23669204  0.58969928 -0.35362404 -0.00002274 -0.00001256 -0.00020823 -0.00000007  0.30000702  0.29999506  1.49999882 -1.26999747 -1.00104573 -0.00000979 -1.00000567  0.00000599  0.00001011  0.00000351 -0.30000200 -0.30000613 -1.49999760  1.26999592  1.00105843 -0.00000910  1.00000371 -0.00000736	 0.00017411 -0.00020119  0.00007499 -0.00018084  0.00024641 -0.00015474  0.00021324 -0.00009316  0.00015641  0.00017864 -0.00017868 -0.00008895 -0.00022583  0.00002497 -0.00003425  0.00008681 -0.00006689  0.00000963  0.00007529  0.00011493 -0.00026845 -0.00017093  0.00015533  0.00022151  0.00011365  0.00002954 -0.00010655  0.00000812 -0.00013730  0.00018276 -0.00028088  0.00008488 -0.00018660	 0.00001069  0.00002763  0.00000100 -0.00002668  0.00001361  0.00000083  0.00000031 -0.00000225 -0.00000313 -0.00000179 -0.00000307 -0.00000765 -0.00000008 -0.00000252 -0.00000377 -0.00000073 -0.00000169 -0.00000589 -0.00000015  0.00000049 -0.00000005 -0.00000016  0.00000006 -0.00000002  0.00000008  0.00000013  0.00000002  0.00000001 -0.00000000 -0.00000010 -0.00000017 -0.00000010 -0.00000030  0.00000018  0.00000006 -0.00000008  0.00000001  0.00000000 -0.00000000	
0.02078000	0.01154765	0.00000000	  -0.16457245    0.02506545 -493.13153076   -0.01860687    4.46031427   -0.01613859	  -0.11630847   -0.00790392 -485.84475708   -0.02980923    4.43883228    0.00995870	  -0.02615511    0.01891758 -515.95542173   -0.01720185  -10.70302570   -0.01277135	   0.00829956   -0.00665680 -508.62965242   -0.02288145  -10.51419293    0.00764129	 -0.02919030   0.08216636 -15.27346669 -46.52027756   6.07698262  -0.03553070   0.01515436  -0.04500318 -15.08080918 -45.66131025   6.06840269  -0.06200574  -0.00594948  15.76813028  -0.32483948   0.00103841   0.94294558   0.26066270   0.15472880  -2.11359221  -0.03449861  -0.18374201   0.00008182  -0.00000483  -0.51658376  -0.00141167  -0.94215675  -0.26199516  -0.15500366   2.11361379   0.03444411   0.18385209  -0.00016093	 0.00000111 -0.00000319 -0.23668718  0.58959867 -0.35355494 -0.00002542  0.00000749 -0.00000609 -0.23670859  0.58968722 -0.35361761 -0.00002819  0.00000555 -0.00020667 -0.00000290  0.30001117  0.29999625  1.49999359 -1.26999978 -1.00104173 -0.00000313 -1.00000445 -0.00000690 -0.00000829  0.00000137 -0.30000852 -0.29999647 -1.49999655  1.26999776  1.00104243 -0.00000683  0.99999816 -0.00000934	-0.00018569  0.00013631 -0.00021209 -0.00008932 -0.00020100 -0.00010582 -0.00000880  0.00008867 -0.00024838 -0.00011774 -0.00002138 -0.00022568  0.00022498  0.00006109 -0.00010259  0.00018899 -0.00004279 -0.00012199  0.00001156  0.00021306 -0.00010249 -0.00013514 -0.00016410 -0.00024609  0.00005736 -0.00014166  0.00012963  0.00003613 -0.00008005 -0.00021880 -0.00021871 -0.00005358 -0.00023664	 0.00001389  0.00002763  0.00000101 -0.00002070  0.00002146  0.00000243  0.00000089 -0.00000655 -0.00000922 -0.00000520 -0.00000894 -0.00002210 -0.00000023 -0.00000734 -0.00001108 -0.00000214 -0.00000493 -0.00001698 -0.00000044  0.00000148 -0.00000016 -0.00000042  0.00000019 -0.00000007  0.00000022  0.00000037  0.00000007  0.00000001 -0.00000001 -0.00000026 -0.00000052 -0.00000033 -0.00000094  0.00000051  0.00000017 -0.00000025  0.00000004  0.00000001 -0.00000000	
0.02528200	0.01378272	0.00000000	  -0.18694805    0.04252384 -493.10379028   -0.02698723    4.43401241   -0.02539285	  -0.11405995   -0.01278616 -485.88858032   -0.04714028    4.43978214    0.01527853	  -0.04558639    0.03268533 -515.93089180   -0.02623292  -10.72637722   -0.02107591	   0.01137265   -0.00942895 -508.67162600   -0.03791032  -10.51389065    0.01258972	 -0.04415001   0.07121613 -15.27864432 -46.57159034   6.05599808  -0.05211600   0.02212459  -0.06786517 -15.09738931 -45.69293148   6.07804683  -0.09602413  -0.00347139  15.76396847  -0.32640157   0.00170395   0.94136199   0.26100686   0.15460399  -2.11215108  -0.03471375  -0.18377113   0.00013906   0.00005730  -0.51642950  -0.00128399  -0.94176606  -0.26189695  -0.15481407   2.11197494   0.03411827   0.18375486  -0.00016995	 0.00001213 -0.00001146 -0.23667371  0.58960150 -0.35355002 -0.00001334  0.00000581 -0.00001796 -0.23669379  0.58968484 -0.35361162 -0.00002377 -0.00000049 -0.00021398  0.00000856  0.29999781  0.29998943  1.49999127 -1.26999963 -1.00105375  0.00000267 -0.99999605 -0.00000748 -0.00000853  0.00000670 -0.30000628 -0.29999428 -1.49999821  1.27000977  1.00104600  0.00000148  1.00000127  0.00000785	 0.00008512 -0.00006805  0.00011831 -0.00001431 -0.00007790  0.00019370 -0.00005067 -0.00019845  0.00012542 -0.00018060  0.00012439 -0.00011094  0.00007537 -0.00012000  0.00018519 -0.00013859 -0.00021905 -0.00018302  0.00000928 -0.00008570  0.00003668  0.00006966 -0.00017043 -0.00025294  0.00019130 -0.00007801  0.00017951 -0.00000529  0.00021582 -0.00012848 -0.00000942  0.00002596  0.00019552	 0.00001802  0.00002763  0.00000103 -0.00001236  0.00003248  0.00000492  0.00000143 -0.00001235 -0.00001744 -0.00000977 -0.00001678 -0.00004138 -0.00000070 -0.00001383 -0.00002085 -0.00000403 -0.00000926 -0.00003168 -0.00000068  0.00000284 -0.00000035 -0.00000075  0.00000036 -0.00000014  0.00000042  0.00000070  0.00000013  0.00000002 -0.00000003 -0.00000049 -0.00000102 -0.00000063 -0.00000185  0.00000092  0.00000032 -0.00000048  0.00000007  0.00000001 -0.00000001	
0.02977400	0.01626896	0.00000000	  -0.21457218    0.06247110 -493.06378174   -0.03903486    4.40218639   -0.03545620	  -0.11055281   -0.01557806 -485.94519043   -0.06820227    4.44143295    0.02159730	  -0.07072600    0.05081745 -515.89657405   -0.03783611  -10.75575969   -0.03087953	   0.01439091   -0.01288376 -508.72163568   -0.05671753  -10.51410669    0.01842490	 -0.06398332   0.06065378 -15.28671787 -46.63648678   6.02701437  -0.07208580   0.03086887  -0.09126172 -15.11738693 -45.73094443   6.08922169  -0.13600964  -0.00246911  15.75474951  -0.32213534   0.00142587   0.94103834   0.26113199   0.15493292  -2.11033612  -0.03376371  -0.18360300   0.00013207   0.00002404  -0.51606404  -0.00127994  -0.94090929  -0.26196832  -0.15387297   2.11033267   0.03492387   0.18355447  -0.00011170	 0.00001335 -0.00000831 -0.23667705  0.58960542 -0.35354416 -0.00001155  0.00000746 -0.00001294 -0.23669558  0.58970142 -0.35361525 -0.00001658  0.00000328 -0.00020619 -0.00000584  0.30000278  0.29999971  1.49999840 -1.26999069 -1.00104401  0.00000340 -1.00000635 -0.00000495  0.00000800 -0.00000453 -0.30001277 -0.29999582 -1.50000846  1.26999073  1.00105409 -0.00000552  1.00000860 -0.00000090	 0.00010928  0.00001725  0.00003057  0.00007669  0.00007218  0.00023856 -0.00001131 -0.00007815  0.00007495  0.00022388  0.00003633  0.00006962  0.00016216  0.00007264 -0.00016971 -0.00001339  0.00004865 -0.00000235  0.00023908  0.00015388  0.00005603 -0.00018777 -0.00010017  0.00016691 -0.00008953 -0.00024844  0.00013442 -0.00026468 -0.00025870  0.00007905 -0.00017659  0.00020247 -0.00003539	 0.00002310  0.00002763  0.00000107 -0.00000121  0.00004731  0.00000810  0.00000215 -0.00001982 -0.00002806 -0.00001562 -0.00002682 -0.00006627 -0.00000128 -0.00002221 -0.00003345 -0.00000646 -0.00001482 -0.00005063 -0.00000100  0.00000464 -0.00000060 -0.00000106  0.00000058 -0.00000028  0.00000068  0.00000112  0.00000020  0.00000003 -0.00000004 -0.00000076 -0.00000169 -0.00000106 -0.00000303  0.00000147  0.00000051 -0.00000077  0.00000011  0.00000002 -0.00000001	
0.03426800	0.01879856	0.00000000	  -0.24876782    0.08840121 -493.01107788   -0.05405980    4.36480856   -0.04672356	  -0.10454754   -0.01969718 -486.01327515   -0.09325762    4.44397879    0.03061565	  -0.10096706    0.07326728 -515.85312043   -0.05231242  -10.79073640   -0.04230289	   0.01793986   -0.01657339 -508.78104654   -0.07921147  -10.51427457    0.02565255	 -0.08698496   0.04264337 -15.29804064 -46.70712138   5.98737423  -0.10343145   0.04138616  -0.11431459 -15.14169602 -45.77474913   6.09781315  -0.18399478   0.00159340  15.74338805  -0.32683353   0.00088178   0.94085080   0.26019944   0.15366133  -2.10699009  -0.03383546  -0.18328624   0.00026689  -0.00009090  -0.51544185  -0.00068999  -0.94086723  -0.26143120  -0.15500940   2.10733797   0.03386936   0.18339626  -0.00017794	 0.00000272 -0.00000191 -0.23668816  0.58960431 -0.35355355 -0.00001942  0.00001827 -0.00001092 -0.23669643  0.58968343 -0.35360632 -0.00002882  0.00000311 -0.00021798 -0.00000359  0.30000016  0.29999766  1.50000282 -1.27000216 -1.00105468  0.00000106 -1.00000673  0.00000418  0.00000404  0.00000431 -0.30000547 -0.30000456 -1.49999154  1.26999537  1.00105544 -0.00000741  1.00000622 -0.00000617	-0.00015007  0.00017445 -0.00025864  0.00005227 -0.00015912  0.00003384  0.00025688 -0.00002490  0.00005507 -0.00023168  0.00025856 -0.00023682  0.00016057 -0.00022199 -0.00010717 -0.00008246 -0.00000139  0.00010027 -0.00004778 -0.00010806  0.00000717 -0.00019473  0.00013033  0.00006481  0.00013279 -0.00005628 -0.00008192  0.00016189 -0.00014899  0.00010862 -0.00022677  0.00014032 -0.00015827	 0.00002920  0.00002762  0.00000112  0.00001294  0.00006653  0.00001176  0.00000320 -0.00002895 -0.00004138 -0.00002294 -0.00003934 -0.00009658 -0.00000177 -0.00003244 -0.00004926 -0.00000955 -0.00002185 -0.00007373 -0.00000151  0.00000686 -0.00000092 -0.00000144  0.00000083 -0.00000044  0.00000099  0.00000163  0.00000029  0.00000003 -0.00000007 -0.00000105 -0.00000253 -0.00000167 -0.00000454  0.00000216  0.00000075 -0.00000114  0.00000016  0.00000003 -0.00000002	
0.03874800	0.02127480	0.00000000	  -0.28651708    0.11764316 -492.93508911   -0.07491165    4.31704569   -0.06244376	  -0.10788559   -0.02257138 -486.10089111   -0.12183208    4.44514799    0.04146972	  -0.13754510    0.09971471 -515.78343450   -0.07204018  -10.83527532   -0.05694062	   0.01871592   -0.02089208 -508.86356465   -0.10593728  -10.51514594    0.03476042	 -0.11523225   0.02669501 -15.31623059 -46.78763131   5.93813109  -0.14245487   0.05436572  -0.15450716 -15.16758543 -45.82328461   6.10882771  -0.23618631  -0.02147878  15.72768867  -0.33674396   0.00187728   0.93797786   0.26007716   0.15394828  -2.10562365  -0.03349047  -0.18301637   0.00046994   0.00002836  -0.51503109  -0.00001668  -0.94167605  -0.26059906  -0.15434410   2.10546701   0.03328300   0.18306493  -0.00011696	 0.00000133 -0.00001464 -0.23668837  0.58960224 -0.35355623 -0.00002025  0.00001672 -0.00001947 -0.23669155  0.58969549 -0.35361973 -0.00001894 -0.00000455 -0.00020187 -0.00000255  0.30000295  0.30000042  1.49999013 -1.26999878 -1.00105103 -0.00000380 -0.99999059  0.00000128 -0.00000183  0.00000687 -0.30000673 -0.30000891 -1.49999678  1.27000800  1.00105569 -0.00000724  1.00000507 -0.00000472	-0.00017895 -0.00013625 -0.00025965  0.00000783 -0.00022165  0.00000982  0.00021079 -0.00024178  0.00017588  0.00007871 -0.00006977  0.00002057 -0.00003315  0.00018032 -0.00007269 -0.00001031  0.00006396 -0.00021236  0.00003159 -0.00001292 -0.00010892  0.00021897  0.00005657 -0.00008152  0.00019956 -0.00008486 -0.00018839  0.00003940  0.00017522  0.00010977 -0.00021136  0.00011142 -0.00011750	 0.00003626  0.00002759  0.00000119  0.00003062  0.00009086  0.00001711  0.00000395 -0.00004001 -0.00005777 -0.00003186 -0.00005464 -0.00013419 -0.00000296 -0.00004489 -0.00006839 -0.00001346 -0.00003051 -0.00010226 -0.00000182  0.00000956 -0.00000127 -0.00000178  0.00000118 -0.00000066  0.00000136  0.00000224  0.00000040  0.00000003 -0.00000009 -0.00000143 -0.00000354 -0.00000225 -0.00000627  0.00000297  0.00000104 -0.00000158  0.00000022  0.00000003 -0.00000002	
0.04328400	0.02351764	0.00000000	  -0.33899575    0.15196379 -492.81182861   -0.09845074    4.25593376   -0.07961823	  -0.10534007   -0.03459687 -486.23291016   -0.15530935    4.44873381    0.05268187	  -0.18149864    0.12859638 -515.68165112   -0.09664975  -10.88921286   -0.07414016	   0.01775402   -0.02594496 -508.97381176   -0.13673888  -10.51684497    0.04594516	 -0.14768478   0.02263439 -15.33765213 -46.86660647   5.87637494  -0.18564471   0.07523321  -0.19280877 -15.18810116 -45.87719698   6.11778459  -0.30515065  -0.00183947  15.69887667  -0.32897709   0.00063148   0.94017907   0.26048515   0.15509531  -2.10249021  -0.03376259  -0.18333704   0.00011466   0.00006788  -0.51448662  -0.00163458  -0.93639085  -0.25966764  -0.15576053   2.10279131   0.03437910   0.18276900   0.00024659	 0.00000851 -0.00000173 -0.23668289  0.58960327 -0.35354981 -0.00001499  0.00001178 -0.00000077 -0.23669890  0.58969981 -0.35361022 -0.00002037 -0.00000336 -0.00020653 -0.00000091  0.30001311  0.29999660  1.49999382 -1.27000845 -1.00105421 -0.00000104 -1.00000120  0.00000299  0.00000481 -0.00000806 -0.30000785 -0.30000555 -1.50000275  1.26999452  1.00104703 -0.00000370  1.00000129 -0.00000035	 0.00000554  0.00018276 -0.00011685  0.00001956 -0.00006633  0.00014316  0.00009243  0.00022852  0.00000342  0.00018495  0.00016506 -0.00001709 -0.00000055  0.00006219 -0.00002816  0.00024372 -0.00002774 -0.00013140 -0.00020466 -0.00010284 -0.00004099 -0.00005281  0.00008933  0.00008251 -0.00017748 -0.00010538 -0.00010604 -0.00010581 -0.00016515 -0.00010679 -0.00011235  0.00001899 -0.00000663	 0.00004407  0.00002754  0.00000127  0.00005228  0.00012073  0.00002351  0.00000487 -0.00005327 -0.00007714 -0.00004239 -0.00007259 -0.00017978 -0.00000433 -0.00005991 -0.00009096 -0.00001805 -0.00004072 -0.00013654 -0.00000217  0.00001279 -0.00000178 -0.00000214  0.00000155 -0.00000089  0.00000181  0.00000297  0.00000052  0.00000003 -0.00000012 -0.00000185 -0.00000475 -0.00000305 -0.00000841  0.00000386  0.00000138 -0.00000211  0.00000029  0.00000004 -0.00000003	
